Timestamp,adc_value_raw,adc_value_scaled
2025-07-06T04:10:36.836Z,2323,0.567277
2025-07-06T04:10:41.806Z,2324,0.567521
2025-07-06T04:10:46.815Z,2315,0.565324
2025-07-06T04:10:51.826Z,2325,0.567766
2025-07-06T04:10:56.835Z,2324,0.567521
2025-07-06T04:11:01.804Z,2320,0.566545
2025-07-06T04:11:06.813Z,2317,0.565812
2025-07-06T04:11:11.822Z,2325,0.567766
2025-07-06T04:11:16.831Z,2313,0.564835
2025-07-06T04:11:21.840Z,2322,0.567033
2025-07-06T04:11:26.810Z,2319,0.566300
2025-07-06T04:11:31.819Z,2313,0.564835
2025-07-06T04:11:36.830Z,2319,0.566300
2025-07-06T04:11:41.839Z,2344,0.572405
2025-07-06T04:11:46.810Z,2319,0.566300
2025-07-06T04:11:51.819Z,2315,0.565324
2025-07-06T04:11:56.830Z,2324,0.567521
2025-07-06T04:12:01.839Z,2311,0.564347
2025-07-06T04:12:06.809Z,2318,0.566056
2025-07-06T04:12:11.821Z,2309,0.563858
2025-07-06T04:12:16.832Z,2314,0.565079
2025-07-06T04:12:21.802Z,2298,0.561172
2025-07-06T04:12:26.811Z,2317,0.565812
2025-07-06T04:12:31.820Z,2300,0.561661
2025-07-06T04:12:36.829Z,2312,0.564591
2025-07-06T04:12:41.838Z,2323,0.567277
2025-07-06T04:12:46.807Z,2294,0.560195
2025-07-06T04:12:51.817Z,2315,0.565324
2025-07-06T04:12:56.828Z,2317,0.565812
2025-07-06T04:13:01.838Z,2315,0.565324
2025-07-06T04:13:06.807Z,2316,0.565568
2025-07-06T04:13:11.816Z,2296,0.560684
2025-07-06T04:13:16.825Z,2303,0.562393
2025-07-06T04:13:21.834Z,2300,0.561661
2025-07-06T04:13:26.803Z,2300,0.561661
2025-07-06T04:13:31.812Z,2295,0.560440
2025-07-06T04:13:36.821Z,2303,0.562393
2025-07-06T04:13:41.830Z,2301,0.561905
2025-07-06T04:13:46.839Z,2301,0.561905
2025-07-06T04:13:51.808Z,2310,0.564103
2025-07-06T04:13:56.817Z,2297,0.560928
2025-07-06T04:14:01.831Z,2300,0.561661
2025-07-06T04:14:06.803Z,2302,0.562149
2025-07-06T04:14:11.813Z,2303,0.562393
2025-07-06T04:14:16.822Z,2311,0.564347
2025-07-06T04:14:21.831Z,2303,0.562393
2025-07-06T04:14:26.840Z,2312,0.564591
2025-07-06T04:14:31.811Z,2312,0.564591
2025-07-06T04:14:36.821Z,2303,0.562393
2025-07-06T04:14:41.830Z,2291,0.559463
2025-07-06T04:14:46.839Z,2301,0.561905
2025-07-06T04:14:51.809Z,2311,0.564347
2025-07-06T04:14:56.819Z,2318,0.566056
2025-07-06T04:15:01.828Z,2301,0.561905
2025-07-06T04:15:06.839Z,2311,0.564347
2025-07-06T04:15:11.809Z,2314,0.565079
2025-07-06T04:15:16.820Z,2302,0.562149
2025-07-06T04:15:21.830Z,2328,0.568498
2025-07-06T04:15:26.839Z,2310,0.564103
2025-07-06T04:15:31.808Z,2313,0.564835
2025-07-06T04:15:36.818Z,2300,0.561661
2025-07-06T04:15:41.827Z,2303,0.562393
2025-07-06T04:15:46.837Z,2292,0.559707
2025-07-06T04:15:51.807Z,2303,0.562393
2025-07-06T04:15:56.816Z,2318,0.566056
2025-07-06T04:16:01.825Z,2315,0.565324
2025-07-06T04:16:06.834Z,2315,0.565324
2025-07-06T04:16:11.803Z,2313,0.564835
2025-07-06T04:16:16.814Z,2315,0.565324
2025-07-06T04:16:21.825Z,2312,0.564591
2025-07-06T04:16:26.833Z,2303,0.562393
2025-07-06T04:16:31.803Z,2325,0.567766
2025-07-06T04:16:36.812Z,2310,0.564103
2025-07-06T04:16:41.821Z,2301,0.561905
2025-07-06T04:16:46.831Z,2301,0.561905
2025-07-06T04:16:51.801Z,2318,0.566056
2025-07-06T04:16:56.811Z,2304,0.562637
2025-07-06T04:17:01.821Z,2303,0.562393
2025-07-06T04:17:06.831Z,2310,0.564103
2025-07-06T04:17:11.801Z,2303,0.562393
2025-07-06T04:17:16.810Z,2311,0.564347
2025-07-06T04:17:21.820Z,2313,0.564835
2025-07-06T04:17:26.830Z,2311,0.564347
2025-07-06T04:17:31.839Z,2309,0.563858
2025-07-06T04:17:36.808Z,2297,0.560928
2025-07-06T04:17:41.819Z,2324,0.567521
2025-07-06T04:17:46.828Z,2318,0.566056
2025-07-06T04:17:51.837Z,2313,0.564835
2025-07-06T04:17:56.807Z,2317,0.565812
2025-07-06T04:18:01.818Z,2312,0.564591
2025-07-06T04:18:06.829Z,2311,0.564347
2025-07-06T04:18:11.840Z,2312,0.564591
2025-07-06T04:18:16.809Z,2309,0.563858
2025-07-06T04:18:21.819Z,2311,0.564347
2025-07-06T04:18:26.827Z,2313,0.564835
2025-07-06T04:18:31.837Z,2313,0.564835
2025-07-06T04:18:36.806Z,2311,0.564347
2025-07-06T04:18:41.816Z,2299,0.561416
2025-07-06T04:18:46.827Z,2302,0.562149
2025-07-06T04:18:51.838Z,2303,0.562393
2025-07-06T04:18:56.809Z,2310,0.564103
2025-07-06T04:19:01.819Z,2301,0.561905
2025-07-06T04:19:06.828Z,2299,0.561416
2025-07-06T04:19:11.838Z,2299,0.561416
2025-07-06T04:19:16.808Z,2297,0.560928
2025-07-06T04:19:21.817Z,2303,0.562393
2025-07-06T04:19:26.827Z,2300,0.561661
2025-07-06T04:19:31.836Z,2297,0.560928
2025-07-06T04:19:36.809Z,2301,0.561905
2025-07-06T04:19:41.818Z,2300,0.561661
2025-07-06T04:19:46.827Z,2311,0.564347
2025-07-06T04:19:51.836Z,2302,0.562149
2025-07-06T04:19:56.805Z,2298,0.561172
2025-07-06T04:20:01.815Z,2303,0.562393
2025-07-06T04:20:06.824Z,2301,0.561905
2025-07-06T04:20:11.834Z,2311,0.564347
2025-07-06T04:20:16.803Z,2300,0.561661
2025-07-06T04:20:21.812Z,2294,0.560195
2025-07-06T04:20:26.821Z,2295,0.560440
2025-07-06T04:20:31.831Z,2291,0.559463
2025-07-06T04:20:36.801Z,2301,0.561905
2025-07-06T04:20:41.811Z,2301,0.561905
2025-07-06T04:20:46.821Z,2311,0.564347
2025-07-06T04:20:51.830Z,2315,0.565324
2025-07-06T04:20:56.839Z,2301,0.561905
2025-07-06T04:21:01.809Z,2298,0.561172
2025-07-06T04:21:06.819Z,2295,0.560440
2025-07-06T04:21:11.831Z,2297,0.560928
2025-07-06T04:21:16.802Z,2299,0.561416
2025-07-06T04:21:21.811Z,2309,0.563858
2025-07-06T04:21:26.821Z,2299,0.561416
2025-07-06T04:21:31.831Z,2301,0.561905
2025-07-06T04:21:36.801Z,2295,0.560440
2025-07-06T04:21:41.812Z,2278,0.556288
2025-07-06T04:21:46.823Z,2302,0.562149
2025-07-06T04:21:51.834Z,2301,0.561905
2025-07-06T04:21:56.805Z,2298,0.561172
2025-07-06T04:22:01.816Z,2299,0.561416
2025-07-06T04:22:06.826Z,2299,0.561416
2025-07-06T04:22:11.835Z,2299,0.561416
2025-07-06T04:22:16.804Z,2301,0.561905
2025-07-06T04:22:21.814Z,2300,0.561661
2025-07-06T04:22:26.824Z,2297,0.560928
2025-07-06T04:22:31.833Z,2293,0.559951
2025-07-06T04:22:36.803Z,2297,0.560928
2025-07-06T04:22:41.813Z,2299,0.561416
2025-07-06T04:22:46.823Z,2295,0.560440
2025-07-06T04:22:51.834Z,2299,0.561416
2025-07-06T04:22:56.804Z,2299,0.561416
2025-07-06T04:23:01.814Z,2303,0.562393
2025-07-06T04:23:06.824Z,2299,0.561416
2025-07-06T04:23:11.834Z,2302,0.562149
2025-07-06T04:23:16.804Z,2301,0.561905
2025-07-06T04:23:21.814Z,2295,0.560440
2025-07-06T04:23:26.824Z,2295,0.560440
2025-07-06T04:23:31.836Z,2299,0.561416
2025-07-06T04:23:36.805Z,2301,0.561905
2025-07-06T04:23:41.815Z,2297,0.560928
2025-07-06T04:23:46.825Z,2297,0.560928
2025-07-06T04:23:51.835Z,2301,0.561905
2025-07-06T04:23:56.805Z,2302,0.562149
2025-07-06T04:24:01.815Z,2297,0.560928
2025-07-06T04:24:06.825Z,2303,0.562393
2025-07-06T04:24:11.835Z,2301,0.561905
2025-07-06T04:24:16.806Z,2301,0.561905
2025-07-06T04:24:21.816Z,2297,0.560928
2025-07-06T04:24:26.825Z,2299,0.561416
2025-07-06T04:24:31.835Z,2297,0.560928
2025-07-06T04:24:36.805Z,2301,0.561905
2025-07-06T04:24:41.815Z,2299,0.561416
2025-07-06T04:24:46.826Z,2303,0.562393
2025-07-06T04:24:51.835Z,2283,0.557509
2025-07-06T04:24:56.806Z,2301,0.561905
2025-07-06T04:25:01.816Z,2310,0.564103
2025-07-06T04:25:06.826Z,2299,0.561416
2025-07-06T04:25:11.835Z,2329,0.568742
2025-07-06T04:25:16.804Z,2301,0.561905
2025-07-06T04:25:21.814Z,2301,0.561905
2025-07-06T04:25:26.823Z,2311,0.564347
2025-07-06T04:25:31.832Z,2299,0.561416
2025-07-06T04:25:36.801Z,2312,0.564591
2025-07-06T04:25:41.810Z,2296,0.560684
2025-07-06T04:25:46.819Z,2301,0.561905
2025-07-06T04:25:51.828Z,2299,0.561416
2025-07-06T04:25:56.837Z,2295,0.560440
2025-07-06T04:26:01.809Z,2301,0.561905
2025-07-06T04:26:06.818Z,2299,0.561416
2025-07-06T04:26:11.831Z,2299,0.561416
2025-07-06T04:26:16.840Z,2299,0.561416
2025-07-06T04:26:21.810Z,2303,0.562393
2025-07-06T04:26:26.819Z,2311,0.564347
2025-07-06T04:26:31.828Z,2303,0.562393
2025-07-06T04:26:36.839Z,2302,0.562149
2025-07-06T04:26:41.809Z,2301,0.561905
2025-07-06T04:26:46.818Z,2312,0.564591
2025-07-06T04:26:51.828Z,2317,0.565812
2025-07-06T04:26:56.839Z,2312,0.564591
2025-07-06T04:27:01.808Z,2299,0.561416
2025-07-06T04:27:06.818Z,2300,0.561661
2025-07-06T04:27:11.827Z,2303,0.562393
2025-07-06T04:27:16.838Z,2296,0.560684
2025-07-06T04:27:21.808Z,2303,0.562393
2025-07-06T04:27:26.818Z,2309,0.563858
2025-07-06T04:27:31.829Z,2304,0.562637
2025-07-06T04:27:36.839Z,2299,0.561416
2025-07-06T04:27:41.809Z,2311,0.564347
2025-07-06T04:27:46.821Z,2309,0.563858
2025-07-06T04:27:51.830Z,2311,0.564347
2025-07-06T04:27:56.839Z,2301,0.561905
2025-07-06T04:28:01.808Z,2311,0.564347
2025-07-06T04:28:06.817Z,2300,0.561661
2025-07-06T04:28:11.826Z,2311,0.564347
2025-07-06T04:28:16.836Z,2307,0.563370
2025-07-06T04:28:21.806Z,2309,0.563858
2025-07-06T04:28:26.815Z,2301,0.561905
2025-07-06T04:28:31.830Z,2313,0.564835
2025-07-06T04:28:36.840Z,2299,0.561416
2025-07-06T04:28:41.809Z,2313,0.564835
2025-07-06T04:28:46.818Z,2312,0.564591
2025-07-06T04:28:51.827Z,2302,0.562149
2025-07-06T04:28:56.838Z,2316,0.565568
2025-07-06T04:29:01.809Z,2303,0.562393
2025-07-06T04:29:06.818Z,2315,0.565324
2025-07-06T04:29:11.827Z,2312,0.564591
2025-07-06T04:29:16.836Z,2313,0.564835
2025-07-06T04:29:21.805Z,2331,0.569231
2025-07-06T04:29:26.815Z,2312,0.564591
2025-07-06T04:29:31.824Z,2304,0.562637
2025-07-06T04:29:36.833Z,2317,0.565812
2025-07-06T04:29:41.803Z,2315,0.565324
2025-07-06T04:29:46.814Z,2314,0.565079
2025-07-06T04:29:51.824Z,2319,0.566300
2025-07-06T04:29:56.833Z,2319,0.566300
2025-07-06T04:30:01.802Z,2317,0.565812
2025-07-06T04:30:06.812Z,2323,0.567277
2025-07-06T04:30:11.822Z,2316,0.565568
2025-07-06T04:30:16.831Z,2319,0.566300
2025-07-06T04:30:21.840Z,2318,0.566056
2025-07-06T04:30:26.809Z,2314,0.565079
2025-07-06T04:30:31.820Z,2315,0.565324
2025-07-06T04:30:36.829Z,2317,0.565812
2025-07-06T04:30:41.839Z,2327,0.568254
2025-07-06T04:30:46.809Z,2312,0.564591
2025-07-06T04:30:51.818Z,2311,0.564347
2025-07-06T04:30:56.827Z,2301,0.561905
2025-07-06T04:31:01.836Z,2303,0.562393
2025-07-06T04:31:06.805Z,2312,0.564591
2025-07-06T04:31:11.814Z,2316,0.565568
2025-07-06T04:31:16.825Z,2310,0.564103
2025-07-06T04:31:21.836Z,2311,0.564347
2025-07-06T04:31:26.805Z,2316,0.565568
2025-07-06T04:31:31.815Z,2319,0.566300
2025-07-06T04:31:36.825Z,2318,0.566056
2025-07-06T04:31:41.835Z,2319,0.566300
2025-07-06T04:31:46.805Z,2323,0.567277
2025-07-06T04:31:51.814Z,2327,0.568254
2025-07-06T04:31:56.823Z,2323,0.567277
2025-07-06T04:32:01.833Z,2325,0.567766
2025-07-06T04:32:06.802Z,2327,0.568254
2025-07-06T04:32:11.813Z,2331,0.569231
2025-07-06T04:32:16.822Z,2327,0.568254
2025-07-06T04:32:21.831Z,2331,0.569231
2025-07-06T04:32:26.840Z,2327,0.568254
2025-07-06T04:32:31.811Z,2327,0.568254
2025-07-06T04:32:36.820Z,2323,0.567277
2025-07-06T04:32:41.831Z,2328,0.568498
2025-07-06T04:32:46.840Z,2326,0.568010
2025-07-06T04:32:51.809Z,2323,0.567277
2025-07-06T04:32:56.818Z,2327,0.568254
2025-07-06T04:33:01.828Z,2325,0.567766
2025-07-06T04:33:06.839Z,2331,0.569231
2025-07-06T04:33:11.808Z,2327,0.568254
2025-07-06T04:33:16.817Z,2322,0.567033
2025-07-06T04:33:21.826Z,2326,0.568010
2025-07-06T04:33:26.835Z,2317,0.565812
2025-07-06T04:33:31.805Z,2329,0.568742
2025-07-06T04:33:36.816Z,2317,0.565812
2025-07-06T04:33:41.825Z,2325,0.567766
2025-07-06T04:33:46.834Z,2314,0.565079
2025-07-06T04:33:51.808Z,2326,0.568010
2025-07-06T04:33:56.819Z,2314,0.565079
2025-07-06T04:34:01.828Z,2321,0.566789
2025-07-06T04:34:06.837Z,2329,0.568742
2025-07-06T04:34:11.806Z,2317,0.565812
2025-07-06T04:34:16.815Z,2325,0.567766
2025-07-06T04:34:21.825Z,2315,0.565324
2025-07-06T04:34:26.835Z,2339,0.571184
2025-07-06T04:34:31.804Z,2319,0.566300
2025-07-06T04:34:36.813Z,2319,0.566300
2025-07-06T04:34:41.822Z,2318,0.566056
2025-07-06T04:34:46.831Z,2312,0.564591
2025-07-06T04:34:51.840Z,2317,0.565812
2025-07-06T04:34:56.813Z,2323,0.567277
2025-07-06T04:35:01.822Z,2323,0.567277
2025-07-06T04:35:06.831Z,2318,0.566056
2025-07-06T04:35:11.840Z,2328,0.568498
2025-07-06T04:35:16.809Z,2317,0.565812
2025-07-06T04:35:21.818Z,2317,0.565812
2025-07-06T04:35:26.827Z,2312,0.564591
2025-07-06T04:35:31.839Z,2316,0.565568
2025-07-06T04:35:36.810Z,2316,0.565568
2025-07-06T04:35:41.819Z,2313,0.564835
2025-07-06T04:35:46.828Z,2327,0.568254
2025-07-06T04:35:51.837Z,2313,0.564835
2025-07-06T04:35:56.807Z,2313,0.564835
2025-07-06T04:36:01.817Z,2317,0.565812
2025-07-06T04:36:06.826Z,2314,0.565079
2025-07-06T04:36:11.836Z,2314,0.565079
2025-07-06T04:36:16.805Z,2316,0.565568
2025-07-06T04:36:21.814Z,2316,0.565568
2025-07-06T04:36:26.823Z,2315,0.565324
2025-07-06T04:36:31.832Z,2317,0.565812
2025-07-06T04:36:36.801Z,2313,0.564835
2025-07-06T04:36:41.810Z,2309,0.563858
2025-07-06T04:36:46.819Z,2311,0.564347
2025-07-06T04:36:51.829Z,2312,0.564591
2025-07-06T04:36:56.838Z,2311,0.564347
2025-07-06T04:37:01.808Z,2313,0.564835
2025-07-06T04:37:06.819Z,2303,0.562393
2025-07-06T04:37:11.828Z,2303,0.562393
2025-07-06T04:37:16.838Z,2312,0.564591
2025-07-06T04:37:21.809Z,2317,0.565812
2025-07-06T04:37:26.819Z,2313,0.564835
2025-07-06T04:37:31.829Z,2323,0.567277
2025-07-06T04:37:36.839Z,2316,0.565568
2025-07-06T04:37:41.808Z,2311,0.564347
2025-07-06T04:37:46.817Z,2309,0.563858
2025-07-06T04:37:51.826Z,2310,0.564103
2025-07-06T04:37:56.835Z,2309,0.563858
2025-07-06T04:38:01.807Z,2317,0.565812
2025-07-06T04:38:06.816Z,2300,0.561661
2025-07-06T04:38:11.828Z,2312,0.564591
2025-07-06T04:38:16.837Z,2319,0.566300
2025-07-06T04:38:21.807Z,2321,0.566789
2025-07-06T04:38:26.816Z,2311,0.564347
2025-07-06T04:38:31.826Z,2314,0.565079
2025-07-06T04:38:36.835Z,2311,0.564347
2025-07-06T04:38:41.804Z,2315,0.565324
2025-07-06T04:38:46.813Z,2325,0.567766
2025-07-06T04:38:51.822Z,2318,0.566056
2025-07-06T04:38:56.832Z,2301,0.561905
2025-07-06T04:39:01.801Z,2310,0.564103
2025-07-06T04:39:06.810Z,2299,0.561416
2025-07-06T04:39:11.819Z,2303,0.562393
2025-07-06T04:39:16.829Z,2299,0.561416
2025-07-06T04:39:21.838Z,2303,0.562393
2025-07-06T04:39:26.808Z,2300,0.561661
2025-07-06T04:39:31.817Z,2304,0.562637
2025-07-06T04:39:36.826Z,2312,0.564591
2025-07-06T04:39:41.836Z,2321,0.566789
2025-07-06T04:39:46.805Z,2304,0.562637
2025-07-06T04:39:51.816Z,2312,0.564591
2025-07-06T04:39:56.826Z,2299,0.561416
2025-07-06T04:40:01.836Z,2317,0.565812
2025-07-06T04:40:06.805Z,2304,0.562637
2025-07-06T04:40:11.814Z,2313,0.564835
2025-07-06T04:40:16.824Z,2299,0.561416
2025-07-06T04:40:21.836Z,2311,0.564347
2025-07-06T04:40:26.805Z,2315,0.565324
2025-07-06T04:40:31.814Z,2313,0.564835
2025-07-06T04:40:36.823Z,2308,0.563614
2025-07-06T04:40:41.832Z,2303,0.562393
2025-07-06T04:40:46.801Z,2311,0.564347
2025-07-06T04:40:51.810Z,2303,0.562393
2025-07-06T04:40:56.819Z,2315,0.565324
2025-07-06T04:41:01.828Z,2301,0.561905
2025-07-06T04:41:06.837Z,2297,0.560928
2025-07-06T04:41:11.806Z,2312,0.564591
2025-07-06T04:41:16.815Z,2301,0.561905
2025-07-06T04:41:21.824Z,2303,0.562393
2025-07-06T04:41:26.838Z,2309,0.563858
2025-07-06T04:41:31.808Z,2317,0.565812
2025-07-06T04:41:36.818Z,2312,0.564591
2025-07-06T04:41:41.827Z,2312,0.564591
2025-07-06T04:41:46.838Z,2291,0.559463
2025-07-06T04:41:51.808Z,2309,0.563858
2025-07-06T04:41:56.818Z,2301,0.561905
2025-07-06T04:42:01.828Z,2303,0.562393
2025-07-06T04:42:06.838Z,2312,0.564591
2025-07-06T04:42:11.807Z,2303,0.562393
2025-07-06T04:42:16.816Z,2316,0.565568
2025-07-06T04:42:21.826Z,2315,0.565324
2025-07-06T04:42:26.835Z,2312,0.564591
2025-07-06T04:42:31.804Z,2309,0.563858
2025-07-06T04:42:36.815Z,2309,0.563858
2025-07-06T04:42:41.824Z,2311,0.564347
2025-07-06T04:42:46.833Z,2301,0.561905
2025-07-06T04:42:51.802Z,2310,0.564103
2025-07-06T04:42:56.811Z,2311,0.564347
2025-07-06T04:43:01.820Z,2292,0.559707
2025-07-06T04:43:06.829Z,2309,0.563858
2025-07-06T04:43:11.840Z,2299,0.561416
2025-07-06T04:43:16.811Z,2297,0.560928
2025-07-06T04:43:21.820Z,2314,0.565079
2025-07-06T04:43:26.829Z,2304,0.562637
2025-07-06T04:43:31.838Z,2310,0.564103
2025-07-06T04:43:36.807Z,2313,0.564835
2025-07-06T04:43:41.818Z,2303,0.562393
2025-07-06T04:43:46.827Z,2297,0.560928
2025-07-06T04:43:51.838Z,2301,0.561905
2025-07-06T04:43:56.807Z,2300,0.561661
2025-07-06T04:44:01.817Z,2300,0.561661
2025-07-06T04:44:06.827Z,2309,0.563858
2025-07-06T04:44:11.837Z,2298,0.561172
2025-07-06T04:44:16.806Z,2312,0.564591
2025-07-06T04:44:21.816Z,2313,0.564835
2025-07-06T04:44:26.825Z,2301,0.561905
2025-07-06T04:44:31.835Z,2349,0.573626
2025-07-06T04:44:36.805Z,2343,0.572161
2025-07-06T04:44:41.814Z,2299,0.561416
2025-07-06T04:44:46.824Z,2315,0.565324
2025-07-06T04:44:51.833Z,2301,0.561905
2025-07-06T04:44:56.802Z,2301,0.561905
2025-07-06T04:45:01.812Z,2311,0.564347
2025-07-06T04:45:06.821Z,2299,0.561416
2025-07-06T04:45:11.830Z,2297,0.560928
2025-07-06T04:45:16.839Z,2296,0.560684
