Timestamp,adc_value_scaled,,adc_value_raw
2025-07-04T06:55:58.864Z,0.568742,,2329
2025-07-04T06:56:03.874Z,0.565812,,2317
2025-07-04T06:56:08.884Z,0.567277,,2323
2025-07-04T06:56:13.854Z,0.568498,,2328
2025-07-04T06:56:18.866Z,0.567277,,2323
2025-07-04T06:56:23.877Z,0.565812,,2317
2025-07-04T06:56:28.847Z,0.565812,,2317
2025-07-04T06:56:33.857Z,0.565324,,2315
2025-07-04T06:56:38.868Z,0.565324,,2315
2025-07-04T06:56:43.879Z,0.564835,,2313
2025-07-04T06:56:48.851Z,0.566056,,2318
2025-07-04T06:56:53.861Z,0.564835,,2313
2025-07-04T06:56:58.872Z,0.568254,,2327
2025-07-04T06:57:03.883Z,0.568742,,2329
2025-07-04T06:57:08.854Z,0.568742,,2329
2025-07-04T06:57:13.865Z,0.567766,,2325
2025-07-04T06:57:18.877Z,0.567766,,2325
2025-07-04T06:57:23.850Z,0.565812,,2317
2025-07-04T06:57:28.860Z,0.565568,,2316
2025-07-04T06:57:33.870Z,0.566789,,2321
2025-07-04T06:57:38.880Z,0.567521,,2324
2025-07-04T06:57:43.852Z,0.576068,,2359
2025-07-04T06:57:48.863Z,0.569963,,2334
2025-07-04T06:57:53.875Z,0.571429,,2340
2025-07-04T06:57:58.886Z,0.568742,,2329
2025-07-04T06:58:03.857Z,0.568498,,2328
2025-07-04T06:58:08.867Z,0.569719,,2333
2025-07-04T06:58:13.877Z,0.569231,,2331
2025-07-04T06:58:18.849Z,0.57265,,2345
2025-07-04T06:58:23.860Z,0.568498,,2328
2025-07-04T06:58:28.871Z,0.570208,,2335
2025-07-04T06:58:33.882Z,0.569231,,2331
2025-07-04T06:58:38.852Z,0.573626,,2349
2025-07-04T06:58:43.864Z,0.568498,,2328
2025-07-04T06:58:48.874Z,0.570208,,2335
2025-07-04T06:58:53.885Z,0.5663,,2319
2025-07-04T06:58:58.857Z,0.567033,,2322
2025-07-04T06:59:03.869Z,0.569719,,2333
2025-07-04T06:59:08.880Z,0.568254,,2327
2025-07-04T06:59:13.850Z,0.568254,,2327
2025-07-04T06:59:18.861Z,0.568254,,2327
2025-07-04T06:59:23.871Z,0.569231,,2331
2025-07-04T06:59:28.883Z,0.569475,,2332
2025-07-04T06:59:33.854Z,0.571673,,2341
2025-07-04T06:59:38.866Z,0.569475,,2332
2025-07-04T06:59:43.877Z,0.568498,,2328
2025-07-04T06:59:48.847Z,0.569963,,2334
2025-07-04T06:59:53.859Z,0.569719,,2333
2025-07-04T06:59:58.869Z,0.56801,,2326
2025-07-04T07:00:03.880Z,0.571429,,2340
2025-07-04T07:00:08.852Z,0.571917,,2342
2025-07-04T07:00:13.863Z,0.571917,,2342
2025-07-04T07:00:18.873Z,0.573382,,2348
2025-07-04T07:00:23.883Z,0.571917,,2342
2025-07-04T07:00:28.853Z,0.5663,,2319
2025-07-04T07:00:33.864Z,0.571673,,2341
2025-07-04T07:00:38.874Z,0.572161,,2343
2025-07-04T07:00:43.885Z,0.57265,,2345
2025-07-04T07:00:48.855Z,0.572894,,2346
2025-07-04T07:00:53.865Z,0.572894,,2346
2025-07-04T07:00:58.876Z,0.572161,,2343
2025-07-04T07:01:03.886Z,0.573138,,2347
2025-07-04T07:01:08.857Z,0.573138,,2347
2025-07-04T07:01:13.869Z,0.573138,,2347
2025-07-04T07:01:18.881Z,0.571917,,2342
2025-07-04T07:01:23.852Z,0.572405,,2344
2025-07-04T07:01:28.865Z,0.570452,,2336
2025-07-04T07:01:33.875Z,0.570208,,2335
2025-07-04T07:01:38.885Z,0.573138,,2347
2025-07-04T07:01:43.856Z,0.572161,,2343
2025-07-04T07:01:48.867Z,0.571673,,2341
2025-07-04T07:01:53.877Z,0.572161,,2343
2025-07-04T07:01:58.847Z,0.571673,,2341
2025-07-04T07:02:03.857Z,0.571673,,2341
2025-07-04T07:02:08.867Z,0.569719,,2333
2025-07-04T07:02:13.878Z,0.567277,,2323
2025-07-04T07:02:18.849Z,0.567277,,2323
2025-07-04T07:02:23.859Z,0.568498,,2328
2025-07-04T07:02:28.869Z,0.568742,,2329
2025-07-04T07:02:33.879Z,0.569231,,2331
2025-07-04T07:02:38.850Z,0.567521,,2324
2025-07-04T07:02:43.861Z,0.565324,,2315
2025-07-04T07:02:48.871Z,0.568742,,2329
2025-07-04T07:02:53.882Z,0.569231,,2331
2025-07-04T07:02:58.852Z,0.568254,,2327
2025-07-04T07:03:03.863Z,0.56801,,2326
2025-07-04T07:03:08.873Z,0.566056,,2318
2025-07-04T07:03:13.884Z,0.569231,,2331
2025-07-04T07:03:18.854Z,0.569231,,2331
2025-07-04T07:03:23.865Z,0.567766,,2325
2025-07-04T07:03:28.875Z,0.568742,,2329
2025-07-04T07:03:33.885Z,0.569231,,2331
2025-07-04T07:03:38.855Z,0.569231,,2331
2025-07-04T07:03:43.865Z,0.568742,,2329
2025-07-04T07:03:48.875Z,0.569231,,2331
2025-07-04T07:03:53.886Z,0.567521,,2324
2025-07-04T07:03:58.857Z,0.569963,,2334
2025-07-04T07:04:03.868Z,0.569231,,2331
2025-07-04T07:04:08.879Z,0.567766,,2325
2025-07-04T07:04:13.849Z,0.568742,,2329
2025-07-04T07:04:18.859Z,0.569231,,2331
2025-07-04T07:04:23.871Z,0.570452,,2336
2025-07-04T07:04:28.882Z,0.568987,,2330
2025-07-04T07:04:33.852Z,0.569719,,2333
2025-07-04T07:04:38.863Z,0.568987,,2330
2025-07-04T07:04:43.873Z,0.570452,,2336
2025-07-04T07:04:48.883Z,0.569719,,2333
2025-07-04T07:04:53.854Z,0.56801,,2326
2025-07-04T07:04:58.868Z,0.571184,,2339
2025-07-04T07:05:03.880Z,0.568742,,2329
2025-07-04T07:05:08.851Z,0.568742,,2329
2025-07-04T07:05:13.861Z,0.560928,,2297
2025-07-04T07:05:18.872Z,0.567766,,2325
2025-07-04T07:05:23.883Z,0.569475,,2332
2025-07-04T07:05:28.855Z,0.565324,,2315
2025-07-04T07:05:33.866Z,0.568254,,2327
2025-07-04T07:05:38.876Z,0.568742,,2329
2025-07-04T07:05:43.847Z,0.568498,,2328
2025-07-04T07:05:48.857Z,0.571673,,2341
2025-07-04T07:05:53.868Z,0.567766,,2325
2025-07-04T07:05:58.878Z,0.567521,,2324
2025-07-04T07:06:03.849Z,0.567766,,2325
2025-07-04T07:06:08.859Z,0.569231,,2331
2025-07-04T07:06:13.869Z,0.568254,,2327
2025-07-04T07:06:18.879Z,0.571673,,2341
2025-07-04T07:06:23.849Z,0.570208,,2335
2025-07-04T07:06:28.860Z,0.569719,,2333
2025-07-04T07:06:33.870Z,0.569231,,2331
2025-07-04T07:06:38.881Z,0.568742,,2329
2025-07-04T07:06:43.851Z,0.569719,,2333
2025-07-04T07:06:48.861Z,0.570208,,2335
2025-07-04T07:06:53.871Z,0.569719,,2333
2025-07-04T07:06:58.883Z,0.568987,,2330
2025-07-04T07:07:03.854Z,0.56801,,2326
2025-07-04T07:07:08.864Z,0.569719,,2333
2025-07-04T07:07:13.874Z,0.567766,,2325
2025-07-04T07:07:18.885Z,0.568254,,2327
2025-07-04T07:07:23.855Z,0.567766,,2325
2025-07-04T07:07:28.865Z,0.569231,,2331
2025-07-04T07:07:33.877Z,0.570208,,2335
2025-07-04T07:07:38.847Z,0.568742,,2329
2025-07-04T07:07:43.857Z,0.570208,,2335
2025-07-04T07:07:48.867Z,0.571429,,2340
2025-07-04T07:07:53.877Z,0.568742,,2329
2025-07-04T07:07:58.848Z,0.568254,,2327
2025-07-04T07:08:03.858Z,0.569719,,2333
2025-07-04T07:08:08.868Z,0.568498,,2328
2025-07-04T07:08:13.878Z,0.569231,,2331
2025-07-04T07:08:18.850Z,0.568987,,2330
2025-07-04T07:08:23.860Z,0.569231,,2331
2025-07-04T07:08:28.870Z,0.567277,,2323
2025-07-04T07:08:33.880Z,0.568498,,2328
2025-07-04T07:08:38.852Z,0.564347,,2311
2025-07-04T07:08:43.862Z,0.563858,,2309
2025-07-04T07:08:48.873Z,0.564591,,2312
2025-07-04T07:08:53.885Z,0.565079,,2314
2025-07-04T07:08:58.856Z,0.564835,,2313
2025-07-04T07:09:03.867Z,0.564591,,2312
2025-07-04T07:09:08.879Z,0.564347,,2311
2025-07-04T07:09:13.850Z,0.564103,,2310
2025-07-04T07:09:18.860Z,0.564591,,2312
2025-07-04T07:09:23.870Z,0.574115,,2351
2025-07-04T07:09:28.880Z,0.561661,,2300
2025-07-04T07:09:33.850Z,0.564591,,2312
2025-07-04T07:09:38.861Z,0.562393,,2303
2025-07-04T07:09:43.871Z,0.563858,,2309
2025-07-04T07:09:48.882Z,0.564835,,2313
2025-07-04T07:09:53.853Z,0.562637,,2304
2025-07-04T07:09:58.864Z,0.563858,,2309
2025-07-04T07:10:03.876Z,0.57558,,2357
2025-07-04T07:10:08.886Z,0.57265,,2345
2025-07-04T07:10:13.857Z,0.565324,,2315
2025-07-04T07:10:18.868Z,0.565324,,2315
2025-07-04T07:10:23.879Z,0.565324,,2315
2025-07-04T07:10:28.849Z,0.565324,,2315
2025-07-04T07:10:33.859Z,0.55873,,2288
2025-07-04T07:10:38.870Z,0.564835,,2313
2025-07-04T07:10:43.882Z,0.565079,,2314
2025-07-04T07:10:48.853Z,0.562393,,2303
2025-07-04T07:10:53.864Z,0.561416,,2299
2025-07-04T07:10:58.875Z,0.564347,,2311
2025-07-04T07:11:03.886Z,0.555311,,2274
2025-07-04T07:11:08.856Z,0.565812,,2317
2025-07-04T07:11:13.867Z,0.557998,,2285
2025-07-04T07:11:18.879Z,0.565324,,2315
2025-07-04T07:11:23.849Z,0.564347,,2311
2025-07-04T07:11:28.859Z,0.565324,,2315
2025-07-04T07:11:33.869Z,0.564835,,2313
2025-07-04T07:11:38.879Z,0.565568,,2316
2025-07-04T07:11:43.850Z,0.565079,,2314
2025-07-04T07:11:48.861Z,0.565812,,2317
2025-07-04T07:11:53.871Z,0.565324,,2315
2025-07-04T07:11:58.882Z,0.566789,,2321
2025-07-04T07:12:03.852Z,0.563858,,2309
2025-07-04T07:12:08.863Z,0.56801,,2326
2025-07-04T07:12:13.873Z,0.565812,,2317
2025-07-04T07:12:18.883Z,0.564347,,2311
2025-07-04T07:12:23.853Z,0.564591,,2312
2025-07-04T07:12:28.863Z,0.559707,,2292
2025-07-04T07:12:33.873Z,0.564591,,2312
2025-07-04T07:12:38.884Z,0.563858,,2309
2025-07-04T07:12:43.854Z,0.5663,,2319
2025-07-04T07:12:48.864Z,0.564103,,2310
2025-07-04T07:12:53.874Z,0.569475,,2332
2025-07-04T07:12:58.884Z,0.565079,,2314
2025-07-04T07:13:03.854Z,0.565568,,2316
2025-07-04T07:13:08.864Z,0.564835,,2313
2025-07-04T07:13:13.875Z,0.565079,,2314
2025-07-04T07:13:18.885Z,0.565568,,2316
2025-07-04T07:13:23.857Z,0.573626,,2349
2025-07-04T07:13:28.868Z,0.567766,,2325
2025-07-04T07:13:33.880Z,0.565568,,2316
2025-07-04T07:13:38.851Z,0.564347,,2311
2025-07-04T07:13:43.861Z,0.562393,,2303
2025-07-04T07:13:48.873Z,0.565324,,2315
2025-07-04T07:13:53.883Z,0.564591,,2312
2025-07-04T07:13:58.855Z,0.564347,,2311
2025-07-04T07:14:03.865Z,0.566056,,2318
2025-07-04T07:14:08.876Z,0.567766,,2325
2025-07-04T07:14:13.886Z,0.568254,,2327
2025-07-04T07:14:18.857Z,0.564835,,2313
2025-07-04T07:14:23.867Z,0.5663,,2319
2025-07-04T07:14:28.877Z,0.567277,,2323
2025-07-04T07:14:33.847Z,0.565812,,2317
2025-07-04T07:14:38.858Z,0.565812,,2317
2025-07-04T07:14:43.870Z,0.56801,,2326
2025-07-04T07:14:48.881Z,0.567277,,2323
2025-07-04T07:14:53.851Z,0.567277,,2323
2025-07-04T07:14:58.861Z,0.567277,,2323
2025-07-04T07:15:03.872Z,0.564591,,2312
2025-07-04T07:15:08.883Z,0.568254,,2327
2025-07-04T07:15:13.854Z,0.564347,,2311
2025-07-04T07:15:18.865Z,0.564591,,2312
2025-07-04T07:15:23.876Z,0.568254,,2327
2025-07-04T07:15:28.847Z,0.5663,,2319
2025-07-04T07:15:33.857Z,0.567766,,2325
2025-07-04T07:15:38.868Z,0.567277,,2323
2025-07-04T07:15:43.880Z,0.567033,,2322
2025-07-04T07:15:48.852Z,0.568254,,2327
2025-07-04T07:15:53.863Z,0.567521,,2324
2025-07-04T07:15:58.874Z,0.566545,,2320
2025-07-04T07:16:03.885Z,0.567277,,2323
2025-07-04T07:16:08.855Z,0.568254,,2327
2025-07-04T07:16:13.865Z,0.565812,,2317
2025-07-04T07:16:18.876Z,0.568254,,2327
2025-07-04T07:16:23.847Z,0.566545,,2320
2025-07-04T07:16:28.859Z,0.569231,,2331
2025-07-04T07:16:33.870Z,0.568742,,2329
2025-07-04T07:16:38.881Z,0.568742,,2329
2025-07-04T07:16:43.852Z,0.568254,,2327
2025-07-04T07:16:48.863Z,0.568498,,2328
2025-07-04T07:16:53.875Z,0.567766,,2325
2025-07-04T07:16:58.885Z,0.56044,,2295
2025-07-04T07:17:03.856Z,0.565079,,2314
2025-07-04T07:17:08.866Z,0.566789,,2321
2025-07-04T07:17:13.876Z,0.567033,,2322
2025-07-04T07:17:18.847Z,0.567766,,2325
2025-07-04T07:17:23.857Z,0.561661,,2300
2025-07-04T07:17:28.868Z,0.566056,,2318
2025-07-04T07:17:33.878Z,0.5663,,2319
2025-07-04T07:17:38.849Z,0.565568,,2316
2025-07-04T07:17:43.860Z,0.565079,,2314
2025-07-04T07:17:48.870Z,0.565812,,2317
2025-07-04T07:17:53.881Z,0.562393,,2303
2025-07-04T07:17:58.851Z,0.567521,,2324
2025-07-04T07:18:03.861Z,0.572161,,2343
2025-07-04T07:18:08.871Z,0.568987,,2330
2025-07-04T07:18:13.881Z,0.568254,,2327
2025-07-04T07:18:18.853Z,0.565568,,2316
2025-07-04T07:18:23.863Z,0.565568,,2316
2025-07-04T07:18:28.873Z,0.563858,,2309
2025-07-04T07:18:33.884Z,0.564347,,2311
2025-07-04T07:18:38.854Z,0.564835,,2313
2025-07-04T07:18:43.865Z,0.564591,,2312
2025-07-04T07:18:48.875Z,0.564347,,2311
2025-07-04T07:18:53.885Z,0.565324,,2315
2025-07-04T07:18:58.856Z,0.563858,,2309
2025-07-04T07:19:03.867Z,0.562393,,2303
2025-07-04T07:19:08.877Z,0.559951,,2293
2025-07-04T07:19:13.847Z,0.564835,,2313
2025-07-04T07:19:18.857Z,0.564591,,2312
2025-07-04T07:19:23.867Z,0.565568,,2316
2025-07-04T07:19:28.877Z,0.565324,,2315
2025-07-04T07:19:33.848Z,0.565812,,2317
2025-07-04T07:19:38.858Z,0.565568,,2316
2025-07-04T07:19:43.868Z,0.565324,,2315
2025-07-04T07:19:48.880Z,0.565812,,2317
2025-07-04T07:19:53.851Z,0.565812,,2317
2025-07-04T07:19:58.861Z,0.564347,,2311
2025-07-04T07:20:03.872Z,0.5663,,2319
2025-07-04T07:20:08.882Z,0.565324,,2315
2025-07-04T07:20:13.854Z,0.564835,,2313
2025-07-04T07:20:18.865Z,0.565812,,2317
2025-07-04T07:20:23.875Z,0.564835,,2313
2025-07-04T07:20:28.886Z,0.565324,,2315
2025-07-04T07:20:33.857Z,0.564347,,2311
2025-07-04T07:20:38.868Z,0.564835,,2313
2025-07-04T07:20:43.878Z,0.565812,,2317
2025-07-04T07:20:48.848Z,0.556288,,2278
2025-07-04T07:20:53.859Z,0.564835,,2313
2025-07-04T07:20:58.869Z,0.569231,,2331
2025-07-04T07:21:03.880Z,0.568498,,2328
2025-07-04T07:21:08.851Z,0.568987,,2330
2025-07-04T07:21:13.861Z,0.570208,,2335
2025-07-04T07:21:18.873Z,0.568498,,2328
2025-07-04T07:21:23.883Z,0.568742,,2329
2025-07-04T07:21:28.853Z,0.566056,,2318
2025-07-04T07:21:33.863Z,0.569475,,2332
2025-07-04T07:21:38.874Z,0.568987,,2330
2025-07-04T07:21:43.884Z,0.568987,,2330
2025-07-04T07:21:48.854Z,0.564347,,2311
2025-07-04T07:21:53.865Z,0.564591,,2312
2025-07-04T07:21:58.876Z,0.564591,,2312
2025-07-04T07:22:03.847Z,0.567277,,2323
2025-07-04T07:22:08.858Z,0.566056,,2318
2025-07-04T07:22:13.869Z,0.565812,,2317
2025-07-04T07:22:18.880Z,0.569231,,2331
2025-07-04T07:22:23.851Z,0.564347,,2311
2025-07-04T07:22:28.861Z,0.568498,,2328
2025-07-04T07:22:33.873Z,0.561905,,2301
2025-07-04T07:22:38.886Z,0.564591,,2312
2025-07-04T07:22:43.857Z,0.568254,,2327
2025-07-04T07:22:48.867Z,0.564591,,2312
2025-07-04T07:22:53.878Z,0.562149,,2302
2025-07-04T07:22:58.848Z,0.562637,,2304
2025-07-04T07:23:03.859Z,0.564835,,2313
2025-07-04T07:23:08.870Z,0.560684,,2296
2025-07-04T07:23:13.881Z,0.564347,,2311
2025-07-04T07:23:18.851Z,0.564347,,2311
2025-07-04T07:23:23.862Z,0.563614,,2308
2025-07-04T07:23:28.872Z,0.562393,,2303
2025-07-04T07:23:33.882Z,0.558486,,2287
2025-07-04T07:23:38.852Z,0.562393,,2303
2025-07-04T07:23:43.863Z,0.560684,,2296
2025-07-04T07:23:48.874Z,0.561905,,2301
2025-07-04T07:23:53.884Z,0.561905,,2301
2025-07-04T07:23:58.855Z,0.561905,,2301
2025-07-04T07:24:03.865Z,0.567033,,2322
2025-07-04T07:24:08.876Z,0.561661,,2300
2025-07-04T07:24:13.886Z,0.562149,,2302
2025-07-04T07:24:18.856Z,0.561416,,2299
2025-07-04T07:24:23.866Z,0.561416,,2299
2025-07-04T07:24:28.876Z,0.564835,,2313
2025-07-04T07:24:33.847Z,0.563858,,2309
2025-07-04T07:24:38.857Z,0.561905,,2301
2025-07-04T07:24:43.868Z,0.564835,,2313
2025-07-04T07:24:48.879Z,0.562149,,2302
2025-07-04T07:24:53.851Z,0.562393,,2303
2025-07-04T07:24:58.863Z,0.562149,,2302
2025-07-04T07:25:03.873Z,0.561905,,2301
2025-07-04T07:25:08.883Z,0.564347,,2311
2025-07-04T07:25:13.854Z,0.561905,,2301
2025-07-04T07:25:18.865Z,0.562637,,2304
2025-07-04T07:25:23.875Z,0.562149,,2302
2025-07-04T07:25:28.885Z,0.567033,,2322
2025-07-04T07:25:33.855Z,0.561905,,2301
2025-07-04T07:25:38.868Z,0.557998,,2285
2025-07-04T07:25:43.879Z,0.562637,,2304
2025-07-04T07:25:48.849Z,0.561905,,2301
2025-07-04T07:25:53.861Z,0.563858,,2309
2025-07-04T07:25:58.872Z,0.56337,,2307
2025-07-04T07:26:03.882Z,0.561661,,2300
2025-07-04T07:26:08.852Z,0.561416,,2299
2025-07-04T07:26:13.863Z,0.561661,,2300
2025-07-04T07:26:18.873Z,0.563858,,2309
2025-07-04T07:26:23.884Z,0.565812,,2317
2025-07-04T07:26:28.854Z,0.561905,,2301
2025-07-04T07:26:33.866Z,0.564591,,2312
2025-07-04T07:26:38.879Z,0.561905,,2301
2025-07-04T07:26:43.849Z,0.560684,,2296
2025-07-04T07:26:48.860Z,0.558486,,2287
2025-07-04T07:26:53.870Z,0.560928,,2297
2025-07-04T07:26:58.880Z,0.560684,,2296
2025-07-04T07:27:03.851Z,0.561416,,2299
2025-07-04T07:27:08.863Z,0.560684,,2296
2025-07-04T07:27:13.873Z,0.56044,,2295
2025-07-04T07:27:18.883Z,0.559707,,2292
2025-07-04T07:27:23.854Z,0.560684,,2296
2025-07-04T07:27:28.866Z,0.561416,,2299
2025-07-04T07:27:33.877Z,0.562393,,2303
2025-07-04T07:27:38.848Z,0.560684,,2296
2025-07-04T07:27:43.859Z,0.561416,,2299
2025-07-04T07:27:48.869Z,0.561905,,2301
2025-07-04T07:27:53.881Z,0.561416,,2299
2025-07-04T07:27:58.851Z,0.561172,,2298
2025-07-04T07:28:03.862Z,0.561905,,2301
2025-07-04T07:28:08.873Z,0.565812,,2317
2025-07-04T07:28:13.884Z,0.561905,,2301
2025-07-04T07:28:18.855Z,0.561416,,2299
2025-07-04T07:28:23.866Z,0.563614,,2308
2025-07-04T07:28:28.878Z,0.561905,,2301
2025-07-04T07:28:33.850Z,0.561416,,2299
2025-07-04T07:28:38.862Z,0.561905,,2301
2025-07-04T07:28:43.872Z,0.562393,,2303
2025-07-04T07:28:48.882Z,0.561661,,2300
2025-07-04T07:28:53.854Z,0.561661,,2300
2025-07-04T07:28:58.866Z,0.561905,,2301
2025-07-04T07:29:03.877Z,0.560928,,2297
2025-07-04T07:29:08.847Z,0.56044,,2295
2025-07-04T07:29:13.857Z,0.562149,,2302
2025-07-04T07:29:18.867Z,0.562393,,2303
2025-07-04T07:29:23.877Z,0.560684,,2296
2025-07-04T07:29:28.848Z,0.561905,,2301
2025-07-04T07:29:33.858Z,0.561905,,2301
2025-07-04T07:29:38.872Z,0.563858,,2309
2025-07-04T07:29:43.884Z,0.561416,,2299
2025-07-04T07:29:48.855Z,0.561416,,2299
2025-07-04T07:29:53.865Z,0.561905,,2301
2025-07-04T07:29:58.875Z,0.560928,,2297
2025-07-04T07:30:03.885Z,0.566789,,2321
2025-07-04T07:30:08.856Z,0.561905,,2301
2025-07-04T07:30:13.866Z,0.559951,,2293
2025-07-04T07:30:18.882Z,0.561905,,2301
2025-07-04T07:30:23.852Z,0.561905,,2301
2025-07-04T07:30:28.863Z,0.570696,,2337
2025-07-04T07:30:33.873Z,0.562149,,2302
2025-07-04T07:30:38.883Z,0.561905,,2301
2025-07-04T07:30:43.857Z,0.561416,,2299
2025-07-04T07:30:48.868Z,0.567277,,2323
2025-07-04T07:30:53.878Z,0.559463,,2291
2025-07-04T07:30:58.849Z,0.55873,,2288
2025-07-04T07:31:03.860Z,0.560928,,2297
2025-07-04T07:31:08.871Z,0.559951,,2293
2025-07-04T07:31:13.881Z,0.560928,,2297
2025-07-04T07:31:18.852Z,0.560928,,2297
2025-07-04T07:31:23.864Z,0.556532,,2279
2025-07-04T07:31:28.874Z,0.559951,,2293
2025-07-04T07:31:33.848Z,0.56044,,2295
2025-07-04T07:31:38.860Z,0.559951,,2293
2025-07-04T07:31:43.870Z,0.559951,,2293
2025-07-04T07:31:48.882Z,0.555556,,2275
2025-07-04T07:31:53.852Z,0.560928,,2297
2025-07-04T07:31:58.862Z,0.559951,,2293
2025-07-04T07:32:03.872Z,0.56044,,2295
2025-07-04T07:32:08.883Z,0.559463,,2291
2025-07-04T07:32:13.856Z,0.558486,,2287
2025-07-04T07:32:18.869Z,0.560928,,2297
2025-07-04T07:32:23.880Z,0.560928,,2297
2025-07-04T07:32:28.851Z,0.56044,,2295
2025-07-04T07:32:33.862Z,0.559951,,2293
2025-07-04T07:32:38.872Z,0.56044,,2295
2025-07-04T07:32:43.882Z,0.560928,,2297
2025-07-04T07:32:48.852Z,0.56044,,2295
2025-07-04T07:32:53.864Z,0.561905,,2301
2025-07-04T07:32:58.876Z,0.56044,,2295
2025-07-04T07:33:03.847Z,0.559219,,2290
2025-07-04T07:33:08.857Z,0.557265,,2282
2025-07-04T07:33:13.867Z,0.557998,,2285
2025-07-04T07:33:18.878Z,0.559951,,2293
2025-07-04T07:33:23.849Z,0.561172,,2298
2025-07-04T07:33:28.859Z,0.560684,,2296
2025-07-04T07:33:33.869Z,0.560195,,2294
2025-07-04T07:33:38.880Z,0.559707,,2292
2025-07-04T07:33:43.850Z,0.556532,,2279
2025-07-04T07:33:48.861Z,0.558486,,2287
2025-07-04T07:33:53.872Z,0.559951,,2293
2025-07-04T07:33:58.882Z,0.560684,,2296
2025-07-04T07:34:03.856Z,0.558486,,2287
2025-07-04T07:34:08.866Z,0.559951,,2293
2025-07-04T07:34:13.878Z,0.559463,,2291
2025-07-04T07:34:18.848Z,0.560684,,2296
2025-07-04T07:34:23.859Z,0.559707,,2292
2025-07-04T07:34:28.869Z,0.560684,,2296
2025-07-04T07:34:33.879Z,0.559951,,2293
2025-07-04T07:34:38.849Z,0.557021,,2281
2025-07-04T07:34:43.859Z,0.558974,,2289
2025-07-04T07:34:48.870Z,0.559463,,2291
2025-07-04T07:34:53.880Z,0.557998,,2285
2025-07-04T07:34:58.850Z,0.560684,,2296
2025-07-04T07:35:03.860Z,0.559707,,2292
2025-07-04T07:35:08.871Z,0.559951,,2293
2025-07-04T07:35:13.881Z,0.558486,,2287
2025-07-04T07:35:18.851Z,0.557998,,2285
2025-07-04T07:35:23.861Z,0.55873,,2288
2025-07-04T07:35:28.872Z,0.558486,,2287
2025-07-04T07:35:33.882Z,0.559951,,2293
2025-07-04T07:35:38.852Z,0.56044,,2295
2025-07-04T07:35:43.864Z,0.56044,,2295
2025-07-04T07:35:48.876Z,0.560195,,2294
2025-07-04T07:35:53.886Z,0.56044,,2295
2025-07-04T07:35:58.856Z,0.559951,,2293
2025-07-04T07:36:03.866Z,0.55873,,2288
2025-07-04T07:36:08.876Z,0.560928,,2297
2025-07-04T07:36:13.847Z,0.559951,,2293
2025-07-04T07:36:18.857Z,0.56044,,2295
2025-07-04T07:36:23.868Z,0.560684,,2296
2025-07-04T07:36:28.878Z,0.561172,,2298
2025-07-04T07:36:33.849Z,0.559951,,2293
2025-07-04T07:36:38.861Z,0.56044,,2295
2025-07-04T07:36:43.871Z,0.56044,,2295
2025-07-04T07:36:48.883Z,0.558486,,2287
2025-07-04T07:36:53.854Z,0.559463,,2291
2025-07-04T07:36:58.865Z,0.559463,,2291
2025-07-04T07:37:03.875Z,0.56044,,2295
2025-07-04T07:37:08.885Z,0.560195,,2294
2025-07-04T07:37:13.856Z,0.559463,,2291
2025-07-04T07:37:18.867Z,0.559463,,2291
2025-07-04T07:37:23.878Z,0.561416,,2299
2025-07-04T07:37:28.848Z,0.559951,,2293
2025-07-04T07:37:33.859Z,0.560684,,2296
2025-07-04T07:37:38.869Z,0.557021,,2281
2025-07-04T07:37:43.880Z,0.559951,,2293
2025-07-04T07:37:48.851Z,0.558242,,2286
2025-07-04T07:37:53.861Z,0.559951,,2293
2025-07-04T07:37:58.872Z,0.561416,,2299
2025-07-04T07:38:03.882Z,0.56044,,2295
2025-07-04T07:38:08.853Z,0.560928,,2297
2025-07-04T07:38:13.864Z,0.559951,,2293
2025-07-04T07:38:18.875Z,0.559463,,2291
2025-07-04T07:38:23.886Z,0.561416,,2299
2025-07-04T07:38:28.856Z,0.56044,,2295
2025-07-04T07:38:33.866Z,0.559463,,2291
2025-07-04T07:38:38.877Z,0.558486,,2287
2025-07-04T07:38:43.848Z,0.551648,,2259
2025-07-04T07:38:48.859Z,0.556532,,2279
2025-07-04T07:38:53.871Z,0.559951,,2293
2025-07-04T07:38:58.881Z,0.559951,,2293
2025-07-04T07:39:03.851Z,0.558486,,2287
2025-07-04T07:39:08.862Z,0.559951,,2293
2025-07-04T07:39:13.874Z,0.558486,,2287
2025-07-04T07:39:18.885Z,0.559463,,2291
2025-07-04T07:39:23.855Z,0.560684,,2296
2025-07-04T07:39:28.867Z,0.559707,,2292
2025-07-04T07:39:33.879Z,0.559951,,2293
2025-07-04T07:39:38.850Z,0.559463,,2291
2025-07-04T07:39:43.860Z,0.560928,,2297
2025-07-04T07:39:48.871Z,0.56044,,2295
2025-07-04T07:39:53.883Z,0.559463,,2291
2025-07-04T07:39:58.853Z,0.559951,,2293
2025-07-04T07:40:03.864Z,0.560195,,2294
2025-07-04T07:40:08.874Z,0.55873,,2288
2025-07-04T07:40:13.885Z,0.559707,,2292
2025-07-04T07:40:18.855Z,0.559707,,2292
2025-07-04T07:40:23.866Z,0.559951,,2293
2025-07-04T07:40:28.876Z,0.560684,,2296
2025-07-04T07:40:33.847Z,0.56044,,2295
2025-07-04T07:40:38.857Z,0.560195,,2294
